MacroPlot Purpose,MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Lifecycle,Preferred_Lifeform,Family,Genus,ScientificName,Native Species,Invasive Species,Visited,
PIAB,PIAB 13,Pre,7/28/1999 12:00:00 AM,4,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 13,Pre,7/28/1999 12:00:00 AM,5,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 13,Pre,7/28/1999 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 13,Pre,7/28/1999 12:00:00 AM,7,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 13,Pre,7/28/1999 12:00:00 AM,8,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,1,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,2,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,3,1,1,D,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,4,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,5,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,6,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,7,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Post,9/23/2004 12:00:00 AM,8,1,1,D,,X,1,4,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Year1,7/28/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,01Year1,7/28/2005 12:00:00 AM,1,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,01Year1,7/28/2005 12:00:00 AM,2,1,1,L,,,3,0.15,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Year10,8/18/2014 1:37:05 PM,,,,,,,,,,,,,,1,1,5,10,50,Brannfors,Ali,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,01Year10,8/18/2014 1:37:05 PM,-2147483648,1,1,L,,,7,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 11,01Year10,8/18/2014 1:37:05 PM,-2147483647,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Year2,7/3/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,01Year2,7/3/2006 12:00:00 AM,1,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Year2,7/3/2006 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 11,01Year20,8/1/2024 2:59:35 PM,,,,,,,,,,,,,,1,1,5,10,50,Tumicki,Tumicki,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,01Year20,8/1/2024 2:59:35 PM,1,1,1,L,,,3,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 11,01Year20,8/1/2024 2:59:35 PM,2,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483648,1,1,D,,,1,1,1,,,,,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483647,1,1,D,,,2,2,1,,,,,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483646,1,1,L,,,9,0.15,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483645,1,1,L,,,4,0.3,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483644,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483643,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 11,01Year5,7/13/2009 4:50:24 PM,-2147483642,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483648,1,1,L,,,28,0.3,1,,,,,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483647,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483646,1,1,L,,,10,0.6,1,,,,,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483645,1,1,L,,,5,2,1,,,,,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483644,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483643,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483642,1,1,L,,,2,1,1,,,,,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483641,1,1,L,,,5,2,1,,,,,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483640,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483639,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483638,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483637,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIEN,Perennial,Tree,Pinaceae,Picea,Picea engelmannii,True,False,,
PIAB,PIAB 11,PR01,7/14/1993 12:00:00 AM,-2147483636,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,1,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,2,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,3,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,4,1,1,L,,X,9,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,5,1,1,L,,X,19,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,6,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,7,1,1,L,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,8,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,9,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,10,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR02,7/11/1997 12:00:00 AM,11,1,1,L,,X,2,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,2,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,3,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,4,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,5,1,1,L,,X,4,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,6,1,1,L,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,7,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,8,1,1,L,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,PR03,7/7/2000 12:00:00 AM,9,1,1,L,,X,3,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,2,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,4,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,5,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,6,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,7,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,8,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,9,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,10,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,11,1,1,L,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 11,Pre,8/5/2003 12:00:00 AM,12,1,1,L,,X,3,3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PSME,Perennial,Tree,Pinaceae,Pseudotsuga,Pseudotsuga menziesii var. glauca,True,False,,
PIAB,PIAB 02,01Year1,8/9/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 02,01Year1,8/9/1999 12:00:00 AM,1,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year1,8/9/1999 12:00:00 AM,2,1,1,L,,X,3,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year1,8/9/1999 12:00:00 AM,3,1,1,L,,X,3,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year2,7/7/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 02,01Year2,7/7/2000 12:00:00 AM,1,1,1,L,,X,40,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year2,7/7/2000 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year2,7/7/2000 12:00:00 AM,3,1,1,L,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year2,7/7/2000 12:00:00 AM,4,1,1,L,,X,7,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year2,7/7/2000 12:00:00 AM,5,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,3,1,1,L,,X,4,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,4,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,5,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,01Year5,9/15/2003 12:00:00 AM,6,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 02,02Post,9/29/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 02,02Post,9/29/2004 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Post,9/29/2004 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Post,9/29/2004 12:00:00 AM,3,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Post,9/29/2004 12:00:00 AM,4,1,1,L,,X,3,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Post,9/29/2004 12:00:00 AM,5,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year1,7/23/2005 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
PIAB,PIAB 02,02Year1,7/23/2005 12:00:00 AM,1,1,1,L,,,2,0.3,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year1,7/23/2005 12:00:00 AM,2,1,1,L,,,3,0.6,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year1,7/23/2005 12:00:00 AM,3,1,1,L,,,1,1,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year1,7/23/2005 12:00:00 AM,4,1,1,L,,,2,2,1,From FMH TREESEED 1058,Resprout Live,, seed_ALL,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,,,,,,,,,,,,,,1,1,5,10,50,Hartsburg,,,,,,,,,,,,False,False,True,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483648,1,1,L,,,30,0.6,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483647,1,1,L,,,4,1,1,,,,,,,,,,,,,,,,PIPO,Perennial,Tree,Pinaceae,Pinus,Pinus ponderosa,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483645,1,1,L,,,4,0.6,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483644,1,1,L,,,5,1,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483643,1,1,L,,,9,2,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483642,1,1,L,,,1,3,1,,,,,,,,,,,,,,,,POTR,Perennial,Tree,Salicaceae,Populus,Populus tremuloides,True,False,,
PIAB,PIAB 02,02Year10,9/18/2014 1:35:24 PM,-2147483641,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,Perennial,Tree,Pinaceae,Abies,Abies concolor,True,False,,
PIAB,PIAB 02,02Year2,6/30/2006 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,,,,,,False,False,True,
