MacroPlot Name,Monitoring Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
FABCO 50,01Yr01,7/23/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,01Yr01,7/23/1996 12:00:00 AM,1,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 50,01Yr01,7/23/1996 12:00:00 AM,2,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
FABCO 50,01Yr01,7/23/1996 12:00:00 AM,3,1,1,L,,X,20,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,01Yr02,8/27/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,01Yr02,8/27/1997 12:00:00 AM,1,1,1,L,,X,20,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,01Yr05,8/3/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,01Yr05,8/3/2000 12:00:00 AM,1,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,01Yr09,6/2/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,01Yr09,6/2/2004 12:00:00 AM,1,1,1,L,,X,63,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,01Yr09,6/2/2004 12:00:00 AM,2,1,1,L,,X,5,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,01Yr09,6/2/2004 12:00:00 AM,3,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,02Yr03,7/20/2007 2:10:15 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,02Yr03,7/20/2007 2:10:15 PM,1,1,1,L,,X,1,0.15,0.25,,,, seed_all,,,,,,,,,,,,ABCO,,
FABCO 50,02Yr03,7/20/2007 2:10:15 PM,2,1,2,L,,X,1,0.3,1,,,, seed_rest of Q1,,,,,,,,,,,,ABCO,,
FABCO 50,02Yr06,7/22/2010 12:22:13 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
FABCO 50,02Yr06,7/22/2010 12:22:13 PM,-2147483648,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 50,02Yr06,7/22/2010 12:22:13 PM,-2147483647,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABCO,,
FABCO 50,03Yr01,8/4/2022 3:07:39 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,1,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIMO,,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,2,1,1,L,,X,13,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,3,1,1,L,,X,5,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,4,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,5,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 06,00Pre,8/27/2004 12:00:00 AM,6,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 06,00Pro1,9/6/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 06,01Yr02,7/22/2007 9:05:51 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABMA 06,01Yr02,7/22/2007 9:05:51 AM,1,1,1,L,,X,1,0.3,1,,,, seed_10x25m,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr02,7/22/2007 9:05:51 AM,2,1,1,L,,X,1,0.6,1,,,, seed_10x25m,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr02,7/22/2007 9:05:51 AM,3,1,1,L,,X,4,1,1,,,, seed_10x25m,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr02,7/22/2007 9:05:51 AM,4,1,1,L,,X,1,2,1,,,, seed_10x25m,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,-2147483647,1,1,L,,,3,0.3,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,-2147483646,1,1,L,,,3,1,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,-2147483645,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,-2147483644,1,1,L,,,62,0.15,1,,,,,,,,,,,,,,,,PIMO,,
B:FABMA 06,01Yr05,7/23/2010 2:37:17 PM,-2147483643,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABMA 06,02Yr03,9/14/2024 10:38:53 AM,,,,,,,,,,,,,,1,1,5,10,50,RS,EH,,,,,,True,
B:FABMA 06,02Yr03,9/14/2024 10:38:53 AM,1,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABMA,,
B:FABCO 61,00Pre,7/21/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 61,00Pre,7/21/1999 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 61,00Pre,7/21/1999 12:00:00 AM,2,1,1,L,,X,11,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 61,01Yr01,7/31/2013 8:39:44 AM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABCO 61,01Yr02,8/2/2014 3:25:25 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABCO 61,01Yr05,8/27/2017 11:01:50 AM,,,,,,,,,,,,,,1,1,10,5,50,,cf,,,,,,True,
B:FABCO 01,00Pre,5/7/1997 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 01,00Pre,5/7/1997 12:00:00 AM,1,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr01,8/26/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 01,01Yr01,8/26/2000 12:00:00 AM,1,1,1,D,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr01,8/26/2000 12:00:00 AM,2,1,1,L,,X,149,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr02,7/24/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 01,01Yr02,7/24/2001 12:00:00 AM,1,1,1,L,,X,11,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr02,7/24/2001 12:00:00 AM,2,1,1,D,,X,1,3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr05,8/16/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 01,01Yr05,8/16/2004 12:00:00 AM,1,1,1,L,,X,15,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr05,8/16/2004 12:00:00 AM,2,1,1,D,,X,18,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr11,8/3/2010 1:20:12 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 01,01Yr11,8/3/2010 1:20:12 PM,-2147483648,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr19,8/21/2018 12:03:32 PM,,,,,,,,,,,,,,1,1,5,10,50,,cf,,,,,,True,
B:FABCO 01,01Yr19,8/21/2018 12:03:32 PM,-2147483648,1,1,,,,3,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 01,01Yr19,8/21/2018 12:03:32 PM,-2147483647,1,1,,,,4,0.15,1,,,,,,,,,,,,,,,,PINUS,,
B:FABCO 01,01Yr25,9/26/2024 4:51:08 PM,,,,,,,,,,,,,,1,1,5,10,50,,EH,,,,,,True,
B:FABCO 01,01Yr25,9/26/2024 4:51:08 PM,1,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 24,00Pre,7/27/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 24,00Pre,7/27/1992 12:00:00 AM,1,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 24,00Pre,7/27/1992 12:00:00 AM,2,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,00Pre,7/27/1992 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Post,10/26/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 24,01Post,10/26/1994 12:00:00 AM,1,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 24,01Post,10/26/1994 12:00:00 AM,2,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 24,01Post,10/26/1994 12:00:00 AM,3,1,1,L,,X,2,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Post,10/26/1994 12:00:00 AM,4,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr01,7/5/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 24,01Yr01,7/5/1995 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 24,01Yr01,7/5/1995 12:00:00 AM,2,1,1,L,,X,16,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr01,7/5/1995 12:00:00 AM,3,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr02,8/28/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 24,01Yr02,8/28/1996 12:00:00 AM,1,1,1,L,,X,20,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 24,01Yr02,8/28/1996 12:00:00 AM,2,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr02,8/28/1996 12:00:00 AM,3,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr05,9/1/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 24,01Yr05,9/1/1999 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 24,01Yr05,9/1/1999 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr05,9/1/1999 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 24,01Yr17,7/8/2011 2:34:50 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 24,02Yr02,8/7/2023 1:02:04 PM,,,,,,,,,,,,,,1,1,5,10,50,AHB; GG,GG,,,,None,,True,
B:FABCO 29,00Pre,7/3/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 29,00Pre,7/3/1992 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 29,00Pre,7/3/1992 12:00:00 AM,2,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 29,00Pre,7/3/1992 12:00:00 AM,3,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 29,00Pre,7/3/1992 12:00:00 AM,4,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 29,01Yr01,7/4/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 29,01Yr01,7/4/1995 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 29,01Yr01,7/4/1995 12:00:00 AM,2,1,1,L,,X,12,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 29,01Yr01,7/4/1995 12:00:00 AM,3,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 29,01Yr01,7/4/1995 12:00:00 AM,4,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 29,01Yr02,8/31/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 29,01Yr02,8/31/1996 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 29,01Yr02,8/31/1996 12:00:00 AM,2,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 29,01Yr02,8/31/1996 12:00:00 AM,3,1,1,L,,X,1,2,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 29,01Yr02,8/31/1996 12:00:00 AM,4,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 29,01Yr05,9/2/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 29,01Yr05,9/2/1999 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 29,01Yr05,9/2/1999 12:00:00 AM,2,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 29,01Yr05,9/2/1999 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 29,01Yr05,9/2/1999 12:00:00 AM,4,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 29,01Yr17,7/6/2011 2:32:33 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 29,01Yr17,7/6/2011 2:32:33 PM,-2147483648,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 29,01Yr17,7/6/2011 2:32:33 PM,-2147483647,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 29,01Yr17,7/6/2011 2:32:33 PM,-2147483646,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 29,01Yr17,7/6/2011 2:32:33 PM,-2147483645,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 29,02Post,9/29/2021 6:16:11 PM,,,,,,,,,,,,,,1,1,10,5,50,,GG; CF; WR,MB,,,,,True,
B:FABCO 29,02Post,9/29/2021 6:16:11 PM,-2147483648,1,1,D,,,1,0.3,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 29,02Yr02,8/4/2023 1:10:33 PM,,,,,,,,,,,,,,1,1,10,5,50,EMc,GG,,,,,,True,
B:FABCO 29,02Yr02,8/4/2023 1:10:33 PM,1,1,1,L,,,1,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABMA 08,00Pre,9/4/1998 12:00:00 AM,,,,,,,,,,,,,,1,1,10,10,100,,,,,,,,True,
B:FABMA 08,00Pre,9/4/1998 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 08,00Pre,9/4/1998 12:00:00 AM,2,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 08,00Pre,9/4/1998 12:00:00 AM,3,1,1,L,,X,1,1,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABMA,,
B:FABMA 08,01Yr01,7/30/2013 3:31:22 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABMA 08,01Yr02,8/1/2014 12:59:19 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABMA 08,01Yr05,8/26/2017 11:54:05 AM,,,,,,,,,,,,,,1,1,10,5,50,,cf,,,,,,True,
B:FABCO 28,00Pre,7/22/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 28,00Pre,7/22/1992 12:00:00 AM,1,1,1,L,,X,10,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 28,01Yr01,7/5/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 28,01Yr01,7/5/1995 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 28,01Yr01,7/5/1995 12:00:00 AM,2,1,1,L,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 28,01Yr02,8/30/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 28,01Yr02,8/30/1996 12:00:00 AM,1,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,PIJE,,
B:FABCO 28,01Yr02,8/30/1996 12:00:00 AM,2,1,1,L,,X,185,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 28,01Yr02,8/30/1996 12:00:00 AM,3,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,CADE,,
B:FABCO 28,01Yr02,8/30/1996 12:00:00 AM,4,1,1,L,,X,6,0.15,1,From FMH TREESEED 1058,,, seed_all,,,,,,,,,,,,ABCO,,
B:FABCO 28,01Yr17,7/7/2011 2:33:20 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,,,True,
B:FABCO 28,01Yr17,7/7/2011 2:33:20 PM,-2147483648,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 28,02Post,10/13/2021 2:20:57 PM,,,,,,,,,,,,,,1,1,5,10,50,,,,,,*No Seedlings Observed,,True,
B:FABCO 28,02Yr02,8/6/2023 1:09:37 PM,,,,,,,,,,,,,,1,1,10,5,50,GG; AHB,GG,,,,,,True,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,1,1,1,L,,,14,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,2,1,1,L,,,8,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,3,1,1,D,,,1,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,4,1,1,D,,,1,0.3,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,5,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,6,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,7,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 19,00Pre,7/1/1992 12:00:00 AM,8,1,1,L,,,1,1,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,01Yr01,7/4/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 19,01Yr01,7/4/1995 12:00:00 AM,1,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 19,01Yr01,7/4/1995 12:00:00 AM,2,1,1,L,,,46,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,01Yr01,7/4/1995 12:00:00 AM,3,1,1,L,,,1,0.3,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 19,01Yr01,7/4/1995 12:00:00 AM,4,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,01Yr02,8/28/1996 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 19,01Yr02,8/28/1996 12:00:00 AM,1,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 19,01Yr02,8/28/1996 12:00:00 AM,2,1,1,L,,,4,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,01Yr02,8/28/1996 12:00:00 AM,3,1,1,L,,,1,2,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 19,01Yr17,7/6/2011 2:36:17 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,,,True,
B:FABCO 19,01Yr17,7/6/2011 2:36:17 PM,-2147483648,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 19,02Post,10/14/2021 6:10:13 PM,,,,,,,,,,,,,,1,1,10,5,50,,,,,,*No Seedlings Observed,,True,
B:FABCO 19,02Yr02,8/5/2023 12:57:57 PM,,,,,,,,,,,,,,1,1,10,5,50,GG,GG,,,,None present,,True,
B:FABCO 27,00Pre,8/19/1992 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 27,00Pre,8/19/1992 12:00:00 AM,1,1,1,L,,,6,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,00Pre,8/19/1992 12:00:00 AM,2,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,00Pre,8/19/1992 12:00:00 AM,3,1,1,L,,,6,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,00Pre,8/19/1992 12:00:00 AM,4,1,1,L,,,2,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,01Post,10/26/1994 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 27,01Post,10/26/1994 12:00:00 AM,1,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Post,10/26/1994 12:00:00 AM,2,1,1,L,,,2,0.6,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,01Post,10/26/1994 12:00:00 AM,3,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Post,10/26/1994 12:00:00 AM,4,1,1,L,,,1,3,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Post,10/26/1994 12:00:00 AM,5,1,1,L,,,2,3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,,,,,,,,,,,,,,1,1,25,10,250,,,,,,,,True,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,1,1,1,L,,,3,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,2,1,1,L,,,164,0.15,1,,,,,,,,,,,,,,,,PIJE,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,3,1,1,L,,,121,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,4,1,1,L,,,2,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,5,1,1,D,,,1,0.15,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,6,1,1,L,,,5,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,7,1,1,L,,,22,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,8,1,1,L,,,24,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,9,1,1,L,,,4,0.15,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,10,1,1,D,,,1,0.3,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,11,1,1,L,,,1,0.6,1,,,,,,,,,,,,,,,,ABCO,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,12,1,1,D,,,1,0.6,1,,,,,,,,,,,,,,,,CADE,,
B:FABCO 27,01Yr01,7/5/1995 12:00:00 AM,13,1,1,D,,,1,2,1,,,,,,,,,,,,,,,,CADE,,
